primary_key,OperatingSystems,Browser,Region,TrafficType,VisitorType,Weekend,Month,Revenue
11005,2,2,3,1,Returning_Visitor,False,Dec,False
11006,3,2,1,2,New_Visitor,True,Dec,False
11007,3,6,1,2,Returning_Visitor,True,Nov,False
11008,3,2,2,10,Returning_Visitor,False,Nov,True
11009,2,2,3,2,Returning_Visitor,False,Dec,True
11010,2,2,1,1,Returning_Visitor,False,Dec,False
11011,2,2,3,2,New_Visitor,False,Dec,False
11012,3,2,1,2,Returning_Visitor,True,Nov,False
11013,3,2,1,2,Returning_Visitor,True,Nov,False
11014,2,2,3,1,Returning_Visitor,False,Dec,False
11015,1,1,2,3,Returning_Visitor,False,Dec,False
11016,4,1,1,6,Returning_Visitor,True,Dec,False
11017,2,2,1,2,Returning_Visitor,False,Nov,False
11018,3,2,1,3,Returning_Visitor,False,Dec,False
11019,1,1,1,2,New_Visitor,False,Nov,False
11020,2,2,3,3,Returning_Visitor,False,Nov,False
11021,3,2,3,1,Returning_Visitor,True,Dec,False
11022,2,2,7,2,Returning_Visitor,True,Dec,False
11023,2,2,2,3,Returning_Visitor,False,Dec,False
11024,3,2,2,13,Returning_Visitor,False,Nov,False
11025,3,2,6,2,Returning_Visitor,True,Nov,False
11026,1,8,1,11,Returning_Visitor,True,Nov,True
11027,1,2,7,2,Returning_Visitor,False,Dec,False
11028,1,1,3,3,New_Visitor,True,Nov,False
11029,3,2,3,2,Returning_Visitor,False,Dec,False
11030,2,2,8,2,New_Visitor,False,Nov,False
11031,2,2,6,2,Returning_Visitor,False,Nov,True
11032,2,4,4,2,Returning_Visitor,False,Nov,False
11033,2,2,3,10,Returning_Visitor,False,Nov,False
11034,2,2,9,2,New_Visitor,False,Nov,True
11035,3,2,4,2,Returning_Visitor,False,Dec,False
11036,4,1,4,10,Returning_Visitor,True,Nov,False
11037,2,2,1,2,Returning_Visitor,False,Dec,False
11038,3,2,4,8,New_Visitor,True,Dec,True
11039,1,8,1,11,New_Visitor,False,Dec,True
11040,3,2,9,13,Returning_Visitor,True,Nov,False
11041,1,1,1,2,New_Visitor,False,Nov,False
11042,2,2,1,2,Returning_Visitor,False,Dec,False
11043,2,4,6,3,Returning_Visitor,False,Nov,False
11044,3,2,6,1,Returning_Visitor,False,Dec,False
11045,4,1,1,2,Returning_Visitor,True,Dec,False
11046,1,1,1,2,New_Visitor,True,Nov,False
11047,1,1,3,2,Returning_Visitor,False,Nov,False
11048,3,2,1,3,Returning_Visitor,False,Nov,False
11049,3,2,3,11,New_Visitor,False,Dec,False
11050,2,2,3,3,Returning_Visitor,False,Nov,False
11051,1,8,5,11,Returning_Visitor,False,Dec,False
11052,2,4,3,1,Returning_Visitor,False,Nov,False
11053,2,2,1,2,New_Visitor,True,Nov,False
11054,1,1,6,3,Returning_Visitor,False,Nov,False
11055,1,2,7,2,Returning_Visitor,False,Nov,False
11056,2,2,6,1,Returning_Visitor,False,Dec,False
11057,2,2,1,2,Returning_Visitor,False,Nov,False
11058,3,2,1,8,Returning_Visitor,True,Dec,False
11059,2,2,2,2,Returning_Visitor,False,Dec,False
11060,3,2,1,2,New_Visitor,False,Nov,False
11061,1,1,1,8,Returning_Visitor,False,Dec,False
11062,1,1,4,2,Returning_Visitor,True,Dec,False
11063,2,2,3,10,Returning_Visitor,False,Dec,False
11064,2,2,7,13,Returning_Visitor,False,Nov,False
11065,2,2,8,2,New_Visitor,True,Nov,False
11066,2,2,1,2,Returning_Visitor,False,Nov,True
11067,2,2,3,2,Returning_Visitor,False,Dec,False
11068,2,2,1,2,New_Visitor,False,Dec,True
11069,1,1,3,1,Returning_Visitor,False,Dec,False
11070,1,1,2,1,Returning_Visitor,False,Dec,False
11071,3,2,1,3,Returning_Visitor,False,Nov,False
11072,2,2,3,2,Returning_Visitor,False,Nov,False
11073,1,2,2,2,Returning_Visitor,False,Nov,False
11074,3,2,1,2,Returning_Visitor,False,Nov,False
11075,2,2,1,3,Returning_Visitor,False,Nov,False
11076,4,1,1,2,Returning_Visitor,True,Dec,False
11077,2,2,6,2,New_Visitor,False,Dec,True
11078,3,2,3,2,Returning_Visitor,False,Nov,False
11079,3,2,3,6,Returning_Visitor,True,Dec,False
11080,2,2,1,1,Returning_Visitor,False,Nov,False
11081,1,1,5,3,Returning_Visitor,False,Nov,False
11082,2,2,1,2,Returning_Visitor,False,Nov,False
11083,6,2,9,2,Returning_Visitor,False,Nov,False
11084,2,2,2,2,Returning_Visitor,True,Nov,True
11085,1,8,7,1,Returning_Visitor,False,Nov,False
11086,2,2,1,2,Returning_Visitor,False,Dec,False
11087,3,2,1,2,Returning_Visitor,False,Nov,False
11088,2,2,1,2,Returning_Visitor,False,Nov,False
11089,1,1,1,2,Returning_Visitor,True,Dec,True
11090,2,2,1,2,Returning_Visitor,False,Dec,False
11091,3,5,3,8,Returning_Visitor,False,Dec,False
11092,2,5,1,2,Returning_Visitor,False,Nov,False
11093,2,4,1,6,Returning_Visitor,False,Nov,False
11094,2,4,9,10,Returning_Visitor,False,Dec,False
11095,2,2,6,2,New_Visitor,False,Nov,True
11096,2,4,1,2,Returning_Visitor,False,Nov,False
11097,2,2,3,2,Returning_Visitor,True,Nov,False
11098,2,4,3,2,New_Visitor,False,Dec,True
11099,2,2,1,2,New_Visitor,False,Nov,False
11100,2,4,1,2,Returning_Visitor,False,Nov,False
11101,3,2,8,10,Returning_Visitor,True,Nov,False
11102,2,2,9,1,Returning_Visitor,True,Nov,False
11103,1,2,1,8,Returning_Visitor,False,Dec,False
11104,3,2,6,1,Returning_Visitor,False,Dec,True
11105,2,2,4,10,Returning_Visitor,False,Nov,True
11106,3,2,3,2,Returning_Visitor,False,Nov,False
11107,2,2,5,2,Returning_Visitor,True,Nov,False
11108,2,2,1,2,Returning_Visitor,False,Nov,False
11109,1,1,3,10,Returning_Visitor,False,Dec,False
11110,2,2,1,2,Returning_Visitor,False,Dec,False
11111,1,1,1,3,Returning_Visitor,False,Dec,False
11112,1,1,1,2,Returning_Visitor,False,Dec,False
11113,3,2,7,2,Returning_Visitor,False,Nov,True
11114,2,1,1,2,Returning_Visitor,False,Nov,True
11115,1,1,1,1,Returning_Visitor,True,Dec,False
11116,1,1,6,3,Returning_Visitor,False,Dec,False
11117,2,10,1,2,Returning_Visitor,False,Dec,False
11118,3,2,3,13,Returning_Visitor,False,Nov,False
11119,2,2,1,10,Returning_Visitor,False,Nov,True
11120,3,2,1,1,Returning_Visitor,False,Nov,False
11121,2,2,7,1,Returning_Visitor,False,Nov,True
11122,2,2,1,13,Returning_Visitor,False,Nov,False
11123,2,2,5,2,New_Visitor,False,Dec,True
11124,8,13,9,20,Other,True,Dec,False
11125,2,2,1,3,Returning_Visitor,False,Nov,True
11126,2,2,3,7,Returning_Visitor,True,Dec,False
11127,2,5,6,3,Returning_Visitor,False,Dec,False
11128,1,2,3,2,Returning_Visitor,False,Nov,True
11129,1,1,4,2,Returning_Visitor,True,Nov,True
11130,1,8,3,11,Returning_Visitor,False,Nov,False
11131,2,2,3,2,Returning_Visitor,False,Nov,False
11132,2,2,1,6,Returning_Visitor,False,Dec,False
11133,2,2,6,6,Other,False,Nov,False
11134,2,2,1,2,Returning_Visitor,False,Nov,True
11135,2,10,2,2,Returning_Visitor,False,Dec,False
11136,2,2,3,11,Returning_Visitor,True,Nov,True
11137,1,1,1,8,New_Visitor,False,Nov,False
11138,3,2,1,13,Returning_Visitor,False,Dec,True
11139,8,13,9,20,Other,False,Dec,True
11140,3,2,1,13,Returning_Visitor,False,Nov,False
11141,3,2,5,1,Returning_Visitor,False,Nov,False
11142,2,2,8,10,Returning_Visitor,False,Nov,False
11143,1,1,3,1,Returning_Visitor,True,Dec,False
11144,2,2,2,11,Returning_Visitor,True,Nov,True
11145,3,2,2,1,Returning_Visitor,False,Dec,False
11146,2,2,1,2,New_Visitor,False,Nov,False
11147,3,2,1,2,Returning_Visitor,False,Dec,False
11148,3,2,1,20,Returning_Visitor,False,Nov,False
11149,1,1,8,2,New_Visitor,False,Dec,False
11150,2,4,9,8,New_Visitor,True,Nov,True
11151,2,10,1,1,Returning_Visitor,False,Dec,False
11152,3,2,3,3,Returning_Visitor,False,Nov,False
11153,2,2,3,2,Returning_Visitor,False,Nov,True
11154,3,2,1,10,Returning_Visitor,True,Dec,False
11155,2,2,1,13,Returning_Visitor,False,Nov,False
11156,3,2,1,2,New_Visitor,False,Dec,False
11157,1,1,1,8,New_Visitor,True,Nov,True
11158,2,2,3,2,Returning_Visitor,False,Nov,False
11159,2,5,7,2,Returning_Visitor,False,Nov,False
11160,1,1,1,3,Returning_Visitor,False,Nov,False
11161,2,2,9,1,Returning_Visitor,False,Dec,False
11162,3,2,4,8,New_Visitor,False,Dec,False
11163,2,2,1,3,Returning_Visitor,False,Nov,False
11164,3,2,2,1,Returning_Visitor,False,Nov,False
11165,3,2,4,1,Returning_Visitor,True,Nov,False
11166,2,2,1,8,Returning_Visitor,False,Nov,True
11167,3,2,1,2,Returning_Visitor,False,Dec,False
11168,2,2,1,1,Returning_Visitor,False,Nov,False
11169,1,1,4,2,New_Visitor,False,Nov,False
11170,2,5,1,8,New_Visitor,False,Nov,False
11171,2,2,2,1,Returning_Visitor,False,Dec,False
11172,2,2,1,8,Returning_Visitor,False,Nov,True
11173,1,8,3,11,Returning_Visitor,False,Nov,False
11174,2,2,8,10,Returning_Visitor,False,Nov,True
11175,2,2,1,2,Returning_Visitor,False,Nov,False
11176,2,2,7,2,Returning_Visitor,True,Dec,False
11177,1,1,1,3,Other,False,Nov,False
11178,2,2,2,1,Returning_Visitor,False,Nov,False
11179,2,2,1,2,New_Visitor,False,Dec,False
11180,1,1,6,11,Returning_Visitor,False,Nov,True
11181,3,2,1,13,Returning_Visitor,False,Nov,False
11182,2,2,7,2,Returning_Visitor,False,Nov,True
11183,4,1,1,3,Returning_Visitor,False,Nov,False
11184,1,1,1,2,New_Visitor,True,Dec,True
11185,1,1,1,2,Returning_Visitor,True,Nov,False
11186,1,1,6,10,Returning_Visitor,True,Nov,True
11187,2,2,1,2,Returning_Visitor,False,Nov,False
11188,3,2,9,2,New_Visitor,False,Dec,False
11189,3,12,9,2,Returning_Visitor,False,Dec,True
11190,2,2,1,1,Returning_Visitor,False,Nov,False
11191,2,2,4,3,Returning_Visitor,False,Dec,False
11192,1,1,8,2,Returning_Visitor,False,Dec,False
11193,2,2,4,10,Returning_Visitor,False,Nov,False
11194,3,2,3,13,Returning_Visitor,False,Nov,False
11195,1,1,1,3,Returning_Visitor,False,Nov,False
11196,2,5,5,8,New_Visitor,False,Nov,True
11197,3,2,3,2,New_Visitor,False,Dec,False
11198,4,1,4,10,Returning_Visitor,True,Nov,False
11199,2,2,2,10,Returning_Visitor,False,Dec,True
11200,2,2,7,2,New_Visitor,False,Nov,True
11201,2,2,1,3,Returning_Visitor,False,Nov,False
11202,4,1,1,2,Returning_Visitor,True,Nov,False
11203,2,2,4,3,Other,False,Nov,False
11204,8,13,9,20,Other,False,Nov,True
11205,1,1,5,2,Returning_Visitor,False,Dec,False
11206,8,13,9,20,Other,False,Dec,False
11207,1,1,2,10,Returning_Visitor,False,Nov,True
11208,2,2,3,10,Returning_Visitor,False,Nov,False
11209,2,2,3,2,Returning_Visitor,True,Nov,False
11210,3,2,6,2,New_Visitor,False,Dec,True
11211,2,2,2,3,Returning_Visitor,False,Dec,False
11212,4,1,9,1,Returning_Visitor,True,Dec,False
11213,8,13,9,20,Other,False,Dec,False
11214,1,1,8,2,Returning_Visitor,False,Dec,False
11215,2,2,1,3,Returning_Visitor,True,Nov,False
11216,2,2,1,2,Returning_Visitor,True,Nov,False
11217,2,2,3,6,Returning_Visitor,False,Nov,False
11218,8,13,9,20,Other,False,Dec,False
11219,2,2,3,1,Returning_Visitor,False,Nov,True
11220,3,2,4,2,Returning_Visitor,True,Dec,False
11221,1,1,3,10,Returning_Visitor,False,Dec,False
11222,3,2,3,6,Returning_Visitor,False,Nov,False
11223,8,2,6,13,Returning_Visitor,False,Nov,False
11224,2,2,6,1,Returning_Visitor,True,Nov,False
11225,3,2,3,3,Returning_Visitor,False,Nov,False
11226,2,2,1,7,Returning_Visitor,True,Nov,False
11227,1,1,7,8,New_Visitor,False,Nov,True
11228,2,2,7,2,Returning_Visitor,False,Nov,False
11229,1,1,2,8,New_Visitor,False,Nov,False
11230,3,2,7,1,Returning_Visitor,True,Nov,False
11231,2,2,1,1,Returning_Visitor,True,Dec,False
11232,1,1,3,1,Returning_Visitor,False,Dec,False
11233,3,2,8,3,Returning_Visitor,False,Nov,True
11234,3,2,3,1,Returning_Visitor,True,Dec,False
11235,1,1,8,20,Returning_Visitor,False,Dec,False
11236,3,2,3,10,Returning_Visitor,False,Nov,False
11237,2,7,3,2,New_Visitor,False,Dec,False
11238,3,2,7,3,Returning_Visitor,False,Dec,False
11239,1,1,1,2,Returning_Visitor,True,Nov,False
11240,1,1,1,10,Returning_Visitor,True,Nov,False
11241,3,2,3,13,Returning_Visitor,False,Nov,False
11242,2,2,1,1,Returning_Visitor,False,Nov,False
11243,1,2,1,2,Returning_Visitor,False,Nov,True
11244,2,2,1,3,Returning_Visitor,False,Dec,False
11245,2,2,3,2,Returning_Visitor,False,Nov,False
11246,2,2,3,2,Returning_Visitor,False,Nov,False
11247,2,2,4,8,Returning_Visitor,True,Nov,False
11248,3,2,3,3,Returning_Visitor,False,Nov,False
11249,3,2,2,2,Returning_Visitor,False,Dec,False
11250,2,2,1,3,Returning_Visitor,False,Nov,True
11251,2,2,2,8,New_Visitor,False,Nov,True
11252,2,2,3,3,Returning_Visitor,False,Dec,False
11253,3,2,4,2,Returning_Visitor,True,Nov,False
11254,2,2,1,1,Returning_Visitor,False,Dec,False
11255,2,4,6,1,New_Visitor,False,Dec,False
11256,1,1,7,15,Returning_Visitor,True,Nov,False
11257,3,2,1,2,Returning_Visitor,False,Dec,False
11258,2,2,4,2,Returning_Visitor,False,Nov,True
11259,2,2,2,1,Returning_Visitor,True,Nov,True
11260,2,2,6,2,Returning_Visitor,False,Nov,False
11261,4,2,1,3,New_Visitor,True,Nov,False
11262,2,2,2,6,Returning_Visitor,False,Dec,False
11263,2,5,1,3,Returning_Visitor,False,Nov,True
11264,2,2,2,1,Returning_Visitor,False,Dec,False
11265,2,2,3,2,Returning_Visitor,False,Dec,True
11266,3,2,4,13,Returning_Visitor,False,Nov,False
11267,2,2,1,2,Returning_Visitor,False,Dec,False
11268,2,2,1,2,Returning_Visitor,False,Dec,False
11269,2,2,1,2,Returning_Visitor,False,Nov,False
11270,2,4,8,2,New_Visitor,False,Dec,True
11271,3,2,3,2,Returning_Visitor,True,Nov,False
11272,1,1,1,2,Returning_Visitor,True,Dec,False
11273,3,3,1,11,New_Visitor,False,Dec,False
11274,2,2,7,2,Returning_Visitor,False,Nov,True
11275,2,2,1,2,Returning_Visitor,False,Nov,False
11276,3,2,7,6,New_Visitor,True,Nov,False
11277,2,2,9,2,Returning_Visitor,False,Nov,False
11278,2,6,6,1,Returning_Visitor,False,Nov,False
11279,2,2,2,10,Returning_Visitor,False,Dec,False
11280,2,2,2,2,Returning_Visitor,True,Nov,True
11281,3,2,3,1,Returning_Visitor,True,Nov,False
11282,2,2,3,10,Returning_Visitor,False,Nov,False
11283,2,2,1,2,Returning_Visitor,True,Dec,False
11284,3,2,6,1,Returning_Visitor,True,Dec,False
11285,2,2,2,7,Returning_Visitor,True,Dec,True
11286,2,2,8,2,Returning_Visitor,False,Dec,False
11287,1,1,7,3,Returning_Visitor,False,Dec,False
11288,3,2,1,13,Returning_Visitor,False,Nov,False
11289,8,1,1,3,Returning_Visitor,False,Nov,False
11290,1,1,4,2,Returning_Visitor,False,Nov,False
11291,2,2,9,3,Returning_Visitor,False,Dec,False
11292,2,10,1,1,Returning_Visitor,True,Dec,True
11293,3,2,3,20,Returning_Visitor,True,Dec,False
11294,2,2,7,1,Returning_Visitor,False,Dec,False
11295,3,2,1,11,New_Visitor,False,Nov,False
11296,3,2,3,2,Returning_Visitor,False,Dec,True
11297,8,1,2,8,New_Visitor,False,Nov,False
11298,1,2,6,8,New_Visitor,False,Nov,False
11299,2,2,3,1,Returning_Visitor,False,Nov,False
11300,1,1,3,10,Returning_Visitor,False,Nov,False
11301,2,2,1,2,Returning_Visitor,False,Nov,False
11302,4,1,1,1,Returning_Visitor,False,Nov,False
11303,3,2,1,2,New_Visitor,False,Dec,False
11304,2,2,1,2,Returning_Visitor,True,Nov,True
11305,2,2,6,2,Returning_Visitor,False,Nov,False
11306,1,1,3,2,Returning_Visitor,True,Dec,False
11307,2,2,1,2,Returning_Visitor,False,Dec,False
11308,2,2,6,10,Returning_Visitor,False,Dec,True
11309,2,5,2,2,Other,False,Nov,True
11310,2,2,2,1,Returning_Visitor,False,Dec,False
11311,2,2,2,7,Returning_Visitor,True,Nov,True
11312,2,2,1,6,Returning_Visitor,False,Nov,True
11313,2,2,3,2,Returning_Visitor,True,Nov,False
11314,2,2,4,8,New_Visitor,False,Nov,True
11315,2,2,3,2,Returning_Visitor,False,Dec,False
11316,2,2,1,1,Returning_Visitor,False,Dec,False
11317,3,2,2,10,Returning_Visitor,False,Dec,False
11318,3,2,8,2,New_Visitor,False,Nov,False
11319,2,2,1,6,Returning_Visitor,False,Nov,False
11320,3,2,9,13,Returning_Visitor,False,Dec,False
11321,3,2,8,2,Returning_Visitor,True,Nov,False
11322,3,2,4,2,Returning_Visitor,True,Nov,True
11323,2,2,1,1,Returning_Visitor,False,Dec,True
11324,2,2,1,7,New_Visitor,True,Dec,False
11325,1,1,3,2,Returning_Visitor,False,Dec,False
11326,3,2,1,10,Returning_Visitor,True,Nov,False
11327,3,2,1,1,Returning_Visitor,True,Dec,False
11328,1,2,4,2,Returning_Visitor,False,Dec,False
11329,2,2,1,1,Returning_Visitor,False,Dec,False
11330,2,2,3,1,Returning_Visitor,False,Nov,False
11331,1,1,1,2,Returning_Visitor,True,Nov,False
11332,2,5,8,3,Returning_Visitor,True,Nov,False
11333,3,2,5,2,Returning_Visitor,False,Nov,False
11334,3,2,1,2,Returning_Visitor,False,Dec,False
11335,2,2,1,2,Returning_Visitor,False,Nov,False
11336,3,2,5,1,Returning_Visitor,True,Nov,False
11337,2,2,2,3,Returning_Visitor,False,Dec,False
11338,1,1,4,3,Returning_Visitor,False,Nov,False
11339,2,2,1,2,Returning_Visitor,False,Nov,False
11340,2,2,4,13,Returning_Visitor,True,Nov,False
11341,2,2,1,2,New_Visitor,False,Nov,False
11342,1,1,1,2,Returning_Visitor,True,Nov,False
11343,2,2,1,1,Returning_Visitor,False,Nov,True
11344,1,1,1,2,New_Visitor,False,Nov,False
11345,3,2,2,2,Returning_Visitor,False,Nov,True
11346,2,2,6,13,Returning_Visitor,False,Dec,False
11347,2,2,1,2,Returning_Visitor,False,Dec,False
11348,1,1,3,2,New_Visitor,False,Dec,False
11349,4,1,1,2,New_Visitor,False,Dec,False
11350,2,2,1,2,Returning_Visitor,False,Nov,True
11351,2,2,1,2,New_Visitor,False,Nov,False
11352,2,2,9,10,Returning_Visitor,False,Nov,True
11353,1,1,7,2,Other,False,Dec,False
11354,2,4,1,1,Returning_Visitor,False,Dec,False
11355,2,4,1,2,New_Visitor,False,Nov,False
11356,3,2,1,10,Returning_Visitor,False,Nov,False
11357,2,2,2,10,Returning_Visitor,False,Dec,False
11358,1,1,4,10,Returning_Visitor,True,Nov,False
11359,3,2,1,2,Returning_Visitor,True,Dec,False
11360,1,1,3,2,New_Visitor,True,Dec,False
11361,3,2,3,6,Returning_Visitor,True,Nov,False
11362,2,2,1,10,Returning_Visitor,False,Nov,False
11363,1,1,1,1,Returning_Visitor,False,Nov,False
11364,4,2,3,1,Returning_Visitor,False,Dec,False
11365,1,1,9,3,Returning_Visitor,False,Dec,False
11366,3,2,1,3,Returning_Visitor,True,Nov,False
11367,4,1,6,8,Returning_Visitor,False,Nov,False
11368,1,1,6,2,New_Visitor,False,Dec,True
11369,1,2,3,1,Returning_Visitor,True,Dec,False
11370,3,2,3,10,New_Visitor,False,Dec,False
11371,2,2,5,3,Returning_Visitor,False,Nov,True
11372,4,2,4,2,Returning_Visitor,False,Dec,False
11373,2,4,1,1,Returning_Visitor,False,Nov,False
11374,2,2,7,2,Returning_Visitor,False,Dec,False
11375,2,4,1,2,Returning_Visitor,False,Nov,False
11376,2,2,1,2,Returning_Visitor,True,Nov,False
11377,3,2,1,3,Returning_Visitor,False,Nov,False
11378,4,2,6,2,Returning_Visitor,False,Nov,True
11379,2,2,2,2,Other,False,Dec,False
11380,1,1,4,2,New_Visitor,False,Nov,True
11381,3,2,8,2,New_Visitor,True,Dec,False
11382,1,1,1,1,Returning_Visitor,False,Dec,False
11383,2,5,1,2,Returning_Visitor,False,Nov,True
11384,2,2,1,1,Returning_Visitor,False,Nov,False
11385,3,2,1,2,Returning_Visitor,False,Dec,False
11386,8,13,9,20,Other,False,Dec,True
11387,1,8,3,20,Returning_Visitor,True,Dec,False
11388,2,2,6,13,Returning_Visitor,False,Nov,False
11389,1,1,2,2,Returning_Visitor,False,Dec,False
11390,1,1,4,2,New_Visitor,True,Dec,False
11391,3,2,1,10,Returning_Visitor,False,Dec,False
11392,2,2,2,10,New_Visitor,False,Dec,False
11393,2,2,1,2,Returning_Visitor,False,Nov,False
11394,1,1,1,8,Returning_Visitor,True,Nov,False
11395,2,2,3,2,Returning_Visitor,False,Nov,False
11396,2,2,3,1,Returning_Visitor,False,Nov,False
11397,2,2,3,13,Returning_Visitor,False,Dec,False
11398,1,1,7,2,Returning_Visitor,False,Nov,False
11399,1,1,9,2,Returning_Visitor,True,Nov,False
11400,2,4,6,2,Returning_Visitor,False,Dec,True
11401,2,2,1,2,Returning_Visitor,False,Dec,False
11402,4,2,1,3,Returning_Visitor,False,Nov,False
11403,2,10,1,3,Returning_Visitor,False,Nov,False
11404,1,1,5,2,Returning_Visitor,True,Dec,False
11405,3,2,1,13,Returning_Visitor,False,Nov,False
11406,1,1,8,2,Returning_Visitor,False,Nov,False
11407,3,2,2,2,Returning_Visitor,False,Nov,False
11408,2,2,7,2,Returning_Visitor,True,Nov,False
11409,2,2,1,13,Returning_Visitor,False,Nov,True
11410,3,2,6,2,Returning_Visitor,False,Dec,False
11411,3,2,4,1,Returning_Visitor,False,Dec,False
11412,8,13,9,20,Other,False,Dec,False
11413,1,1,4,1,Returning_Visitor,True,Nov,False
11414,1,6,1,2,Returning_Visitor,False,Dec,False
11415,1,1,1,3,Returning_Visitor,True,Dec,False
11416,1,1,1,3,Returning_Visitor,False,Nov,False
11417,1,1,1,2,Returning_Visitor,False,Nov,False
11418,2,2,1,1,Returning_Visitor,False,Dec,False
11419,3,2,2,11,Other,False,Dec,False
11420,3,2,1,1,Other,False,Dec,False
11421,2,2,1,1,Returning_Visitor,False,Nov,False
11422,2,4,3,8,Other,False,Dec,False
11423,2,2,3,2,New_Visitor,False,Dec,True
11424,2,2,3,11,Returning_Visitor,True,Nov,False
11425,3,2,3,1,Returning_Visitor,False,Nov,False
11426,1,1,1,2,New_Visitor,False,Nov,False
11427,3,2,1,1,Returning_Visitor,False,Nov,False
11428,3,6,2,2,Returning_Visitor,False,Nov,False
11429,3,2,9,2,Returning_Visitor,False,Nov,False
11430,2,2,6,1,Returning_Visitor,False,Dec,False
11431,4,5,1,8,New_Visitor,True,Dec,True
11432,2,2,1,2,Returning_Visitor,False,Dec,True
11433,2,2,1,2,Returning_Visitor,False,Dec,True
11434,3,2,1,2,Returning_Visitor,True,Nov,True
11435,2,2,1,11,Returning_Visitor,False,Nov,True
11436,2,2,7,2,New_Visitor,False,Dec,False
11437,1,1,1,8,Returning_Visitor,False,Nov,False
11438,2,4,9,8,New_Visitor,True,Nov,True
11439,8,6,1,6,Returning_Visitor,False,Nov,False
11440,1,1,3,10,Returning_Visitor,True,Dec,False
11441,1,1,5,2,Returning_Visitor,False,Nov,False
11442,2,5,3,8,Returning_Visitor,False,Nov,False
11443,2,2,3,2,New_Visitor,False,Dec,True
11444,2,2,1,2,Returning_Visitor,False,Nov,True
11445,4,1,1,2,Returning_Visitor,False,Dec,False
11446,1,1,3,3,Returning_Visitor,False,Nov,False
11447,1,1,3,2,New_Visitor,True,Nov,True
11448,3,2,3,3,Returning_Visitor,False,Nov,True
11449,2,7,9,10,Returning_Visitor,True,Dec,False
11450,1,1,1,3,Returning_Visitor,False,Nov,False
11451,1,1,7,8,Returning_Visitor,True,Nov,False
11452,2,2,7,11,Returning_Visitor,False,Nov,True
11453,2,2,3,8,Returning_Visitor,False,Nov,False
11454,2,2,1,2,Returning_Visitor,True,Dec,False
11455,2,5,4,11,Returning_Visitor,False,Nov,False
11456,2,2,6,2,New_Visitor,True,Nov,True
11457,2,2,1,2,Returning_Visitor,False,Nov,False
11458,2,2,7,1,Returning_Visitor,False,Nov,False
11459,1,1,2,8,Returning_Visitor,True,Dec,True
11460,3,2,4,3,Returning_Visitor,True,Nov,False
11461,2,5,1,2,Returning_Visitor,True,Nov,False
11462,2,2,9,1,Returning_Visitor,True,Nov,False
11463,2,2,4,10,Returning_Visitor,False,Dec,True
11464,2,2,3,3,Returning_Visitor,True,Nov,False
11465,1,2,7,10,Returning_Visitor,False,Nov,False
11466,3,2,2,13,Returning_Visitor,True,Dec,False
11467,3,2,3,6,Returning_Visitor,False,Dec,False
11468,1,1,1,2,New_Visitor,False,Nov,False
11469,2,2,4,6,Returning_Visitor,False,Dec,True
11470,8,1,1,2,New_Visitor,True,Dec,False
11471,4,5,1,2,Returning_Visitor,False,Dec,False
11472,1,1,1,1,Returning_Visitor,False,Dec,False
11473,3,2,3,2,Returning_Visitor,True,Dec,False
11474,2,2,3,2,Returning_Visitor,True,Nov,True
11475,4,1,1,1,Returning_Visitor,False,Nov,False
11476,1,1,3,8,Returning_Visitor,False,Nov,False
11477,1,1,3,2,Returning_Visitor,False,Dec,False
11478,2,2,3,2,Returning_Visitor,False,Nov,False
11479,1,1,1,2,New_Visitor,False,Dec,True
11480,1,2,3,2,New_Visitor,True,Nov,False
11481,2,2,1,13,Returning_Visitor,False,Nov,False
11482,2,5,4,1,Returning_Visitor,True,Nov,False
11483,2,5,2,1,Returning_Visitor,False,Nov,True
11484,1,2,1,11,Returning_Visitor,True,Nov,True
11485,2,7,1,1,Returning_Visitor,False,Nov,False
11486,3,3,1,8,Returning_Visitor,True,Nov,False
11487,4,1,9,8,Returning_Visitor,True,Nov,True
11488,2,4,8,1,Returning_Visitor,False,Nov,False
11489,1,1,3,10,Returning_Visitor,False,Nov,False
11490,2,2,1,8,Returning_Visitor,True,Nov,True
11491,3,2,6,1,Returning_Visitor,False,Nov,False
11492,2,2,1,2,Returning_Visitor,False,Nov,False
11493,1,2,3,2,Returning_Visitor,False,Nov,False
11494,3,2,5,10,Returning_Visitor,False,Nov,False
11495,1,1,1,2,Returning_Visitor,False,Dec,True
11496,1,1,1,2,Returning_Visitor,False,Nov,False
11497,3,2,1,3,Returning_Visitor,False,Dec,False
11498,2,2,6,6,Returning_Visitor,False,Dec,False
11499,2,2,2,6,Returning_Visitor,True,Nov,False
11500,1,1,3,3,Returning_Visitor,False,Nov,False
11501,1,1,7,3,Returning_Visitor,False,Dec,False
11502,2,2,1,2,Returning_Visitor,False,Nov,False
11503,2,10,6,3,Returning_Visitor,False,Dec,False
11504,2,2,1,1,Returning_Visitor,True,Nov,True
11505,2,2,1,3,Returning_Visitor,False,Dec,False
11506,4,2,4,1,Returning_Visitor,False,Nov,False
11507,3,2,2,13,Returning_Visitor,False,Nov,False
11508,1,1,3,20,New_Visitor,False,Dec,True
11509,1,1,1,10,Returning_Visitor,False,Dec,False
11510,1,1,1,2,Returning_Visitor,False,Dec,False
11511,1,1,6,2,Returning_Visitor,False,Nov,False
